"Page Title","URL","Title Length","Duplicate Title","Meta Description","Meta Length","Duplicate Meta","GA",
"Chullin 80 - The Product of a Deer and a Goat","http://talmudilluminated.com/chullin/chullin80.html","45","No","Missing Meta Description","0","No","No",
"Chullin 81 - Unfit Slaughter Is No Slaughter At All!","http://talmudilluminated.com/chullin/chullin81.html","52","No","Missing Meta Description","0","No","No",
"Chulin 82 - Permutations of Animal and its Offspring","http://talmudilluminated.com/chullin/chulin82.html","52","No","Missing Meta Description","0","No","No",
"Chullin 83 - How Long is &quot;One Day&quot; for Cow and its Offspring?","http://talmudilluminated.com/chullin/chullin83.html","61","No","Missing Meta Description","0","No","No",
"Chullin 84 - The Mitzvah to Cover the Blood","http://talmudilluminated.com/chullin/chullin84.html","43","No","Missing Meta Description","0","No","No",
"Chullin 85 - Covering the Blood in Cases of Unfit Slaughter","http://talmudilluminated.com/chullin/chullin85.html","59","No","Missing Meta Description","0","No","No",
"Chullin 86 - Shechitah by a Deaf-mute, Deranged, or Minor","http://talmudilluminated.com/chullin/chullin86.html","57","No","Missing Meta Description","0","No","No",
"Chullin 87 - Covering the Blood of Multiple Animals","http://talmudilluminated.com/chullin/chullin87.html","51","No","Missing Meta Description","0","No","No",
"Chullin 88 - Materials for Covering the Animal Blood","http://talmudilluminated.com/chullin/chullin88.html","52","No","Missing Meta Description","0","No","No",
"Chullin 89 - Sciatic Nerve","http://talmudilluminated.com/chullin/chullin89.html","26","No","Missing Meta Description","0","No","No",
"Chulin 90 - Exaggerations and Hyperbole","http://talmudilluminated.com/chullin/chulin90.html","39","No","Missing Meta Description","0","No","No",
"Chullin 91 - The Fight Between Jacob and Angel","http://talmudilluminated.com/chullin/chullin91.html","46","No","Missing Meta Description","0","No","No",
"Chullin 92 - Why Did The Angel Need to Go?","http://talmudilluminated.com/chullin/chullin92.html","42","No","Missing Meta Description","0","No","No",
"Chullin 93 - Fat and Blood","http://talmudilluminated.com/chullin/chullin93.html","26","No","Missing Meta Description","0","No","No",
"Chullin 94 - One Should Be Honest in Thoughts and Actions","http://talmudilluminated.com/chullin/chullin94.html","57","No","Missing Meta Description","0","No","No",
"Chullin 95 - Meat Out From Sight","http://talmudilluminated.com/chullin/chullin95.html","32","No","Missing Meta Description","0","No","No",
"Chullin 96 - How Much of the Sciatic Sinew?","http://talmudilluminated.com/chullin/chullin96.html","43","No","Missing Meta Description","0","No","No",
"Chulin 97 - One-In-Sixty","http://talmudilluminated.com/chullin/chulin97.html","24","No","Missing Meta Description","0","No","No",
"Chullin 99 - Why One-In-Sixty and not the Majority?","http://talmudilluminated.com/chullin/chullin99.html","51","No","Missing Meta Description","0","No","No",
"Chullin 100 - Does The Sciatic Sinew Have Taste?","http://talmudilluminated.com/chullin/chullin100.html","48","No","Missing Meta Description","0","No","No",
"Chullin 101 - The Sciatic Sinew of a Non-Kosher Animal","http://talmudilluminated.com/chullin/chullin101.html","54","No","Missing Meta Description","0","No","No",
"Chullin 102 - Limb Torn from a Live Animal","http://talmudilluminated.com/chullin/chullin102.html","42","No","Missing Meta Description","0","No","No",
"Chullin 103 - How to Eat an Olive's Volume","http://talmudilluminated.com/chullin/chullin103.html","42","No","Missing Meta Description","0","No","No",
"Chullin 104 - Meat Cooked in Milk","http://talmudilluminated.com/chullin/chullin104.html","33","No","Missing Meta Description","0","No","No",
"Chullin 105 - Waiting Between Meals","http://talmudilluminated.com/chullin/chullin105.html","35","No","Missing Meta Description","0","No","No",
"Chullin 106 - Washing One's Hands","http://talmudilluminated.com/chullin/chullin106.html","33","No","Missing Meta Description","0","No","No",
"Chullin 108 - A Drop of Milk","http://talmudilluminated.com/chullin/chullin108.html","28","No","Missing Meta Description","0","No","No",
"Chullin 109 - The Udder","http://talmudilluminated.com/chullin/chullin109.html","23","No","Missing Meta Description","0","No","No",
"Chullin 110 - How Much Milk To Cook a Pound of Meat?","http://talmudilluminated.com/chullin/chullin110.html","52","No","Missing Meta Description","0","No","No",
"Chullin 111 - Cooking a Liver","http://talmudilluminated.com/chullin/chullin111.html","29","No","Missing Meta Description","0","No","No",
"Chullin 112 - &quot;Taste, the Son of a Taste&quot;","http://talmudilluminated.com/chullin/chullin112.html","41","No","Missing Meta Description","0","No","No",
"Chullin 113 - Salting","http://talmudilluminated.com/chullin/chullin113.html","21","No","Missing Meta Description","0","No","No",
"Chullin 114 - Milk, But Not That of Its Mother","http://talmudilluminated.com/chullin/chullin114.html","46","No","Missing Meta Description","0","No","No",
"Chullin 115 - What To Do With Non-kosher Meat?","http://talmudilluminated.com/chullin/chullin115.html","46","No","Missing Meta Description","0","No","No",
"Chullin 116 - The Rennet","http://talmudilluminated.com/chullin/chullin116.html","24","No","Missing Meta Description","0","No","No",
"Chullin 117 - Which is Stricter, Fat or Blood?","http://talmudilluminated.com/chullin/chullin117.html","46","No","Missing Meta Description","0","No","No",
"Chullin 118 - The Hide And The Gravy","http://talmudilluminated.com/chullin/chullin118.html","36","No","Missing Meta Description","0","No","No",
"Chullin 119 - Handles And Protectors","http://talmudilluminated.com/chullin/chullin119.html","36","No","Missing Meta Description","0","No","No",
"Chullin 120 - &quot;Eating&quot; Liquids","http://talmudilluminated.com/chullin/chullin120.html","30","No","Missing Meta Description","0","No","No",
"Chullin 121 - A Jew Slaughters a Non-Kosher Animal, a Non-Jew Slaughters a Kosher Animal","http://talmudilluminated.com/chullin/chullin121.html","88","No","Missing Meta Description","0","No","No",
"Chullin 122 - The Skin","http://talmudilluminated.com/chullin/chullin122.html","22","No","Missing Meta Description","0","No","No",
"Chullin 123 - Flaying","http://talmudilluminated.com/chullin/chullin123.html","21","No","Missing Meta Description","0","No","No",
"Chullin 124 - Pieces of Meat on a Hide","http://talmudilluminated.com/chullin/chullin124.html","38","No","Missing Meta Description","0","No","No",
"Chullin 125 - Bone with Marrow","http://talmudilluminated.com/chullin/chullin125.html","30","No","Missing Meta Description","0","No","No",
"Chullin 126 - An Egg of a Reptile","http://talmudilluminated.com/chullin/chullin126.html","33","No","Missing Meta Description","0","No","No",
"Chullin 127 - &quot;Dangling&quot; Limb and Flesh","http://talmudilluminated.com/chullin/chullin127.html","39","No","Missing Meta Description","0","No","No",
"Chullin 128 - Why Argue About a Dangling Limb?","http://talmudilluminated.com/chullin/chullin128.html","46","No","Missing Meta Description","0","No","No",
"Chullin 129 - Dangling Limb of a Person","http://talmudilluminated.com/chullin/chullin129.html","39","No","Missing Meta Description","0","No","No",
"Chullin 130 - Foreleg, Jaws and Abomasum","http://talmudilluminated.com/chullin/chullin130.html","40","No","Missing Meta Description","0","No","No",
"Chullin 131 - One Who Damages or Eats the Kohen's Gifts","http://talmudilluminated.com/chullin/chullin131.html","55","No","Missing Meta Description","0","No","No",
"Chullin 132 - Gifts for the Daughter of a Kohen","http://talmudilluminated.com/chullin/chullin132.html","47","No","Missing Meta Description","0","No","No",
"Chullin 133 - Which Kohen Gets the Gifts","http://talmudilluminated.com/chullin/chullin133.html","40","No","Missing Meta Description","0","No","No",
"Chullin 134 - The Owner of the Cow Converted","http://talmudilluminated.com/chullin/chullin134.html","44","No","Missing Meta Description","0","No","No",
"Chullin 135 - The First of the Fleece","http://talmudilluminated.com/chullin/chullin135.html","37","No","Missing Meta Description","0","No","No",
"Chullin 136 - Kohen's Gifts According to Rabbi Ilai","http://talmudilluminated.com/chullin/chullin136.html","51","No","Missing Meta Description","0","No","No",
"Chullin 137 - First Fleece - Only Wool of Sheep, not of Goats","http://talmudilluminated.com/chullin/chullin137.html","61","No","Missing Meta Description","0","No","No",
"Chullin 138 - Sending Away the Mother Bird","http://talmudilluminated.com/chullin/chullin138.html","42","No","Missing Meta Description","0","No","No",
"Chullin 139 - Does Sending Away Mother Bird Apply to Sacrifices?","http://talmudilluminated.com/chullin/chullin139.html","64","No","Missing Meta Description","0","No","No",
"Chullin 140 -Sending Away The Mother on Non-Kosher Birds","http://talmudilluminated.com/chullin/chullin140.html","56","No","Missing Meta Description","0","No","No",
"Chullin 141 - How To Send The Mother Bird Away","http://talmudilluminated.com/chullin/chullin141.html","46","No","Missing Meta Description","0","No","No",
"Chullin 142 - Reward for the Mitzvot","http://talmudilluminated.com/chullin/chullin142.html","36","No","Missing Meta Description","0","No","No",
"Bechorot 2 - The Laws of a Firstborn Donkey","http://talmudilluminated.com/bechorot/bechorot2.html","43","No","Missing Meta Description","0","No","No",
"Bechorot 3 - Selling an Animal to a Non-Jew","http://talmudilluminated.com/bechorot/bechorot3.html","43","No","Missing Meta Description","0","No","No",
"Bechorot 4 - How Firstborn Lost Their Position","http://talmudilluminated.com/bechorot/bechorot4.html","46","No","Missing Meta Description","0","No","No",
"Bechorot 5 - Were Firstborn Sanctified in the Desert?","http://talmudilluminated.com/bechorot/bechorot5.html","53","No","Missing Meta Description","0","No","No",
"Bechorot 6 - Mutants","http://talmudilluminated.com/bechorot/bechorot6.html","20","No","Missing Meta Description","0","No","No",
"Bechorot 7 - Why Is Milk Kosher?","http://talmudilluminated.com/bechorot/bechorot7.html","32","No","Missing Meta Description","0","No","No",
"Bechorot 8 - The Gestation of a Snake","http://talmudilluminated.com/bechorot/bechorot8.html","37","No","Missing Meta Description","0","No","No",
"Bechorot 9 - A Case of Uncertain Firstborn Donkey","http://talmudilluminated.com/bechorot/bechorot9.html","49","No","Missing Meta Description","0","No","No",
"Bechorot 10 - If The Firstborn Donkey Is Not Redeemed...","http://talmudilluminated.com/bechorot/bechorot10.html","56","No","Missing Meta Description","0","No","No",
"Bechorot 11 - How Much for a Firstborn Donkey?","http://talmudilluminated.com/bechorot/bechorot11.html","46","No","Missing Meta Description","0","No","No",
"Bechorot 12 - What is Not Good for Redeeming a Firstborn Donkey","http://talmudilluminated.com/bechorot/bechorot12.html","63","No","Missing Meta Description","0","No","No",
"Bechorot 13 - Firstborn of a Kosher Animal","http://talmudilluminated.com/bechorot/bechorot13.html","42","No","Missing Meta Description","0","No","No",
"Bechorot 14 - Consecrating Animals with a Blemish","http://talmudilluminated.com/bechorot/bechorot14.html","49","No","Missing Meta Description","0","No","No",
"Bechorot 15 - If a Consecrated Animal Became Blemished","http://talmudilluminated.com/bechorot/bechorot15.html","54","No","Missing Meta Description","0","No","No",
"Bechorot 16 - Saving Offspring of Redeemed Animals","http://talmudilluminated.com/bechorot/bechorot16.html","50","No","Missing Meta Description","0","No","No",
"Bechorot 17 - How Many Generations of Firstborn Exemptions?","http://talmudilluminated.com/bechorot/bechorot17.html","59","No","Missing Meta Description","0","No","No",
"Bechorot 18 - Is It Possible To Be Exact?","http://talmudilluminated.com/bechorot/bechorot18.html","41","No","Missing Meta Description","0","No","No",
"Bechorot 19 - What Is Considered A Firstborn?","http://talmudilluminated.com/bechorot/bechorot19.html","45","No","Missing Meta Description","0","No","No",
"Bechorot 20 - Did This Animal Have Its Firstborn Yet?","http://talmudilluminated.com/bechorot/bechorot20.html","53","No","Missing Meta Description","0","No","No",
"Bechorot 21 - A Goat With Three Daughters","http://talmudilluminated.com/bechorot/bechorot21.html","41","No","Missing Meta Description","0","No","No",
"Bechorot 22 - Buying an Animal from a Jew","http://talmudilluminated.com/bechorot/bechorot22.html","41","No","Missing Meta Description","0","No","No",
"Bechorot 23 - Dormant Impurity Wakes Up","http://talmudilluminated.com/bechorot/bechorot23.html","39","No","Missing Meta Description","0","No","No",
"Bechorot 24 - Does an Animal Nurse Only Its Own Child?","http://talmudilluminated.com/bechorot/bechorot24.html","54","No","Missing Meta Description","0","No","No",
"Bechorot 25 - Shearing a Firstborn","http://talmudilluminated.com/bechorot/bechorot25.html","34","No","Missing Meta Description","0","No","No",
